,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
281,15/08/2020,15,8,2020,146,6,Albania,AL,ALB,2862427.0,Europe,64.31605068
282,14/08/2020,14,8,2020,154,5,Albania,AL,ALB,2862427.0,Europe,61.97537963
283,13/08/2020,13,8,2020,141,3,Albania,AL,ALB,2862427.0,Europe,59.80938553
284,12/08/2020,12,8,2020,140,5,Albania,AL,ALB,2862427.0,Europe,58.6565177
285,11/08/2020,11,8,2020,125,1,Albania,AL,ALB,2862427.0,Europe,57.85300376
286,10/08/2020,10,8,2020,136,6,Albania,AL,ALB,2862427.0,Europe,57.57352065
287,09/08/2020,9,8,2020,124,4,Albania,AL,ALB,2862427.0,Europe,57.22416676
288,08/08/2020,8,8,2020,135,1,Albania,AL,ALB,2862427.0,Europe,55.23284961
289,07/08/2020,7,8,2020,127,6,Albania,AL,ALB,2862427.0,Europe,54.14985256
290,06/08/2020,6,8,2020,139,6,Albania,AL,ALB,2862427.0,Europe,53.48608017
291,05/08/2020,5,8,2020,130,4,Albania,AL,ALB,2862427.0,Europe,51.00566757
292,04/08/2020,4,8,2020,101,6,Albania,AL,ALB,2862427.0,Europe,50.62137829
293,03/08/2020,3,8,2020,123,5,Albania,AL,ALB,2862427.0,Europe,49.92267052
294,02/08/2020,2,8,2020,120,4,Albania,AL,ALB,2862427.0,Europe,48.49031958
295,01/08/2020,1,8,2020,79,3,Albania,AL,ALB,2862427.0,Europe,47.86148258
296,31/07/2020,31,7,2020,92,4,Albania,AL,ALB,2862427.0,Europe,47.02303325
297,30/07/2020,30,7,2020,108,2,Albania,AL,ALB,2862427.0,Europe,47.26758097
298,29/07/2020,29,7,2020,117,4,Albania,AL,ALB,2862427.0,Europe,46.46406703
299,28/07/2020,28,7,2020,117,6,Albania,AL,ALB,2862427.0,Europe,45.73042387
300,27/07/2020,27,7,2020,126,4,Albania,AL,ALB,2862427.0,Europe,45.73042387
301,26/07/2020,26,7,2020,67,6,Albania,AL,ALB,2862427.0,Europe,44.22820215
302,25/07/2020,25,7,2020,104,5,Albania,AL,ALB,2862427.0,Europe,45.13652226
303,24/07/2020,24,7,2020,108,3,Albania,AL,ALB,2862427.0,Europe,44.64742682
304,23/07/2020,23,7,2020,68,3,Albania,AL,ALB,2862427.0,Europe,43.73910671
305,22/07/2020,22,7,2020,119,4,Albania,AL,ALB,2862427.0,Europe,43.73910671
306,21/07/2020,21,7,2020,81,1,Albania,AL,ALB,2862427.0,Europe,42.16701422
307,20/07/2020,20,7,2020,82,1,Albania,AL,ALB,2862427.0,Europe,41.81766033
308,19/07/2020,19,7,2020,102,4,Albania,AL,ALB,2862427.0,Europe,41.53817722
309,18/07/2020,18,7,2020,55,3,Albania,AL,ALB,2862427.0,Europe,40.31543861
310,17/07/2020,17,7,2020,99,3,Albania,AL,ALB,2862427.0,Europe,41.53817722
311,16/07/2020,16,7,2020,85,4,Albania,AL,ALB,2862427.0,Europe,40.94427561
312,15/07/2020,15,7,2020,96,2,Albania,AL,ALB,2862427.0,Europe,39.54686006
313,14/07/2020,14,7,2020,117,2,Albania,AL,ALB,2862427.0,Europe,38.60360456
314,13/07/2020,13,7,2020,83,4,Albania,AL,ALB,2862427.0,Europe,36.75202896
315,12/07/2020,12,7,2020,93,4,Albania,AL,ALB,2862427.0,Europe,36.36773968
316,11/07/2020,11,7,2020,90,2,Albania,AL,ALB,2862427.0,Europe,35.24980724
317,10/07/2020,10,7,2020,82,0,Albania,AL,ALB,2862427.0,Europe,34.79564719
318,09/07/2020,9,7,2020,68,2,Albania,AL,ALB,2862427.0,Europe,34.65590564
319,08/07/2020,8,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe,34.62097025
320,07/07/2020,7,7,2020,71,3,Albania,AL,ALB,2862427.0,Europe,33.85239169
321,06/07/2020,6,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe,33.74758553
322,05/07/2020,5,7,2020,67,2,Albania,AL,ALB,2862427.0,Europe,32.42004076
323,04/07/2020,4,7,2020,90,3,Albania,AL,ALB,2862427.0,Europe,31.93094531
324,03/07/2020,3,7,2020,82,4,Albania,AL,ALB,2862427.0,Europe,30.53352976
325,02/07/2020,2,7,2020,45,3,Albania,AL,ALB,2862427.0,Europe,29.97456354
326,01/07/2020,1,7,2020,69,4,Albania,AL,ALB,2862427.0,Europe,30.14924049
327,30/06/2020,30,6,2020,64,3,Albania,AL,ALB,2862427.0,Europe,30.60340054
328,29/06/2020,29,6,2020,72,2,Albania,AL,ALB,2862427.0,Europe,30.77807748
329,28/06/2020,28,6,2020,61,2,Albania,AL,ALB,2862427.0,Europe,30.25404665
330,27/06/2020,27,6,2020,77,2,Albania,AL,ALB,2862427.0,Europe,29.799886600000004
331,26/06/2020,26,6,2020,78,2,Albania,AL,ALB,2862427.0,Europe,28.19285872
332,25/06/2020,25,6,2020,67,2,Albania,AL,ALB,2862427.0,Europe,27.0050555
333,24/06/2020,24,6,2020,52,1,Albania,AL,ALB,2862427.0,Europe,26.13167078
334,23/06/2020,23,6,2020,68,0,Albania,AL,ALB,2862427.0,Europe,25.57270456
335,22/06/2020,22,6,2020,36,1,Albania,AL,ALB,2862427.0,Europe,23.79099974
336,21/06/2020,21,6,2020,53,1,Albania,AL,ALB,2862427.0,Europe,23.02242118
337,20/06/2020,20,6,2020,50,3,Albania,AL,ALB,2862427.0,Europe,21.86955335
338,19/06/2020,19,6,2020,66,1,Albania,AL,ALB,2862427.0,Europe,20.64681475
339,18/06/2020,18,6,2020,50,1,Albania,AL,ALB,2862427.0,Europe,18.79523914
340,17/06/2020,17,6,2020,82,1,Albania,AL,ALB,2862427.0,Europe,17.74717748
341,16/06/2020,16,6,2020,69,0,Albania,AL,ALB,2862427.0,Europe,15.61611877
342,15/06/2020,15,6,2020,57,0,Albania,AL,ALB,2862427.0,Europe,13.41518928
343,14/06/2020,14,6,2020,48,0,Albania,AL,ALB,2862427.0,Europe,11.94790295
344,13/06/2020,13,6,2020,31,1,Albania,AL,ALB,2862427.0,Europe,11.07451823
345,12/06/2020,12,6,2020,44,1,Albania,AL,ALB,2862427.0,Europe,10.79503512
346,11/06/2020,11,6,2020,42,0,Albania,AL,ALB,2862427.0,Europe,10.16619812
347,10/06/2020,10,6,2020,36,0,Albania,AL,ALB,2862427.0,Europe,9.43255496
348,09/06/2020,9,6,2020,17,0,Albania,AL,ALB,2862427.0,Europe,9.04826569
349,08/06/2020,8,6,2020,14,0,Albania,AL,ALB,2862427.0,Europe,8.66397641
350,07/06/2020,7,6,2020,20,1,Albania,AL,ALB,2862427.0,Europe,8.48929947
351,06/06/2020,6,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe,8.070074799999999
352,05/06/2020,5,6,2020,13,0,Albania,AL,ALB,2862427.0,Europe,7.96526863
353,04/06/2020,4,6,2020,20,0,Albania,AL,ALB,2862427.0,Europe,7.68578552
354,03/06/2020,3,6,2020,21,0,Albania,AL,ALB,2862427.0,Europe,7.51110858
355,02/06/2020,2,6,2020,6,0,Albania,AL,ALB,2862427.0,Europe,6.81240081
356,01/06/2020,1,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe,6.67265925
357,31/05/2020,31,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.60278847
358,30/05/2020,30,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.39317614
359,29/05/2020,29,5,2020,26,0,Albania,AL,ALB,2862427.0,Europe,6.2184992
360,28/05/2020,28,5,2020,21,0,Albania,AL,ALB,2862427.0,Europe,5.93901609
361,27/05/2020,27,5,2020,25,1,Albania,AL,ALB,2862427.0,Europe,5.34511448
362,26/05/2020,26,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,4.61147131
363,25/05/2020,25,5,2020,9,1,Albania,AL,ALB,2862427.0,Europe,4.54160054
364,24/05/2020,24,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,4.6464067
365,23/05/2020,23,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.57653593
366,22/05/2020,22,5,2020,5,0,Albania,AL,ALB,2862427.0,Europe,4.43679437
367,21/05/2020,21,5,2020,15,0,Albania,AL,ALB,2862427.0,Europe,4.61147131
368,20/05/2020,20,5,2020,1,0,Albania,AL,ALB,2862427.0,Europe,4.50666515
369,19/05/2020,19,5,2020,2,0,Albania,AL,ALB,2862427.0,Europe,5.06563137
370,18/05/2020,18,5,2020,13,0,Albania,AL,ALB,2862427.0,Europe,5.275243700000001
371,17/05/2020,17,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe,5.03069598
372,16/05/2020,16,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.68134209
373,15/05/2020,15,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.36692359
374,14/05/2020,14,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,3.98263432
375,13/05/2020,13,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.40185898
376,12/05/2020,12,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.75121287
377,11/05/2020,11,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.9608252
378,10/05/2020,10,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,5.03069598
379,09/05/2020,9,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,6.00888686
380,08/05/2020,8,5,2020,10,0,Albania,AL,ALB,2862427.0,Europe,6.25343459
381,07/05/2020,7,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,6.91720697
382,06/05/2020,6,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe,7.37136703
383,05/05/2020,5,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,7.65085014
384,04/05/2020,4,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,8.13994558
385,03/05/2020,3,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.41942869
386,02/05/2020,2,5,2020,9,0,Albania,AL,ALB,2862427.0,Europe,8.48929947
387,01/05/2020,1,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.90852413
388,30/04/2020,30,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.50242574
389,29/04/2020,29,4,2020,14,2,Albania,AL,ALB,2862427.0,Europe,9.6072319
390,28/04/2020,28,4,2020,10,0,Albania,AL,ALB,2862427.0,Europe,9.39761957
391,27/04/2020,27,4,2020,14,1,Albania,AL,ALB,2862427.0,Europe,9.78190885
392,26/04/2020,26,4,2020,34,0,Albania,AL,ALB,2862427.0,Europe,9.74697346
393,25/04/2020,25,4,2020,15,0,Albania,AL,ALB,2862427.0,Europe,9.15307185
394,24/04/2020,24,4,2020,29,0,Albania,AL,ALB,2862427.0,Europe,8.87358874
395,23/04/2020,23,4,2020,25,1,Albania,AL,ALB,2862427.0,Europe,8.17488097
396,22/04/2020,22,4,2020,25,0,Albania,AL,ALB,2862427.0,Europe,7.89539786
397,21/04/2020,21,4,2020,22,0,Albania,AL,ALB,2862427.0,Europe,7.23162547
398,20/04/2020,20,4,2020,14,0,Albania,AL,ALB,2862427.0,Europe,7.02201314
399,19/04/2020,19,4,2020,9,0,Albania,AL,ALB,2862427.0,Europe,7.51110858
400,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.20981636
401,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2862427.0,Europe,8.41942869
402,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2862427.0,Europe,8.20981636
403,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2862427.0,Europe,8.10501019
404,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.52423485
405,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2862427.0,Europe,8.17488097
406,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.24475174
407,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.03513941
408,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2862427.0,Europe,8.20981636
409,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.87358874
410,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2862427.0,Europe,9.08320107
411,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.67710268
412,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2862427.0,Europe,9.50242574
413,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2862427.0,Europe,8.97839491
414,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2862427.0,Europe,8.17488097
415,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2862427.0,Europe,7.23162547
416,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2862427.0,Europe,6.98707775
417,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2862427.0,Europe,6.56785308
418,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,6.00888686
419,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2862427.0,Europe,5.93901609
420,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2862427.0,Europe,5.55472681
421,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2862427.0,Europe,5.34511448
422,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2862427.0,Europe,5.275243700000001
423,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2862427.0,Europe,4.71627748
424,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2862427.0,Europe,3.94769893
425,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,3.28392654
426,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2862427.0,Europe,3.03937882
427,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2862427.0,Europe,2.65508954
428,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2862427.0,Europe,
429,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2862427.0,Europe,
430,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2862427.0,Europe,
431,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
432,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2862427.0,Europe,
433,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
434,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2862427.0,Europe,
435,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2862427.0,Europe,
436,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2862427.0,Europe,
437,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2862427.0,Europe,
438,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
439,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
440,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2862427.0,Europe,
441,15/09/2020,15,9,2020,242,8,Algeria,DZ,DZA,43053054.0,Africa,9.29550782
442,14/09/2020,14,9,2020,247,7,Algeria,DZ,DZA,43053054.0,Africa,9.54171567
443,13/09/2020,13,9,2020,255,6,Algeria,DZ,DZA,43053054.0,Africa,9.81347339
444,12/09/2020,12,9,2020,264,8,Algeria,DZ,DZA,43053054.0,Africa,10.10149013
445,11/09/2020,11,9,2020,272,10,Algeria,DZ,DZA,43053054.0,Africa,10.38718415
446,10/09/2020,10,9,2020,278,10,Algeria,DZ,DZA,43053054.0,Africa,10.677523599999999
447,09/09/2020,9,9,2020,285,9,Algeria,DZ,DZA,43053054.0,Africa,10.93999046
448,08/09/2020,8,9,2020,289,6,Algeria,DZ,DZA,43053054.0,Africa,11.13742128
449,07/09/2020,7,9,2020,293,7,Algeria,DZ,DZA,43053054.0,Africa,11.39059728
450,06/09/2020,6,9,2020,298,10,Algeria,DZ,DZA,43053054.0,Africa,11.62054613
451,05/09/2020,5,9,2020,304,8,Algeria,DZ,DZA,43053054.0,Africa,11.85978584
452,04/09/2020,4,9,2020,311,6,Algeria,DZ,DZA,43053054.0,Africa,12.10367097
453,03/09/2020,3,9,2020,325,7,Algeria,DZ,DZA,43053054.0,Africa,12.33594253
454,02/09/2020,2,9,2020,339,8,Algeria,DZ,DZA,43053054.0,Africa,12.51711435
455,01/09/2020,1,9,2020,348,9,Algeria,DZ,DZA,43053054.0,Africa,12.7029316
456,31/08/2020,31,8,2020,364,10,Algeria,DZ,DZA,43053054.0,Africa,12.92126686
457,30/08/2020,30,8,2020,379,8,Algeria,DZ,DZA,43053054.0,Africa,13.121020399999999
458,29/08/2020,29,8,2020,387,8,Algeria,DZ,DZA,43053054.0,Africa,13.33006481
459,28/08/2020,28,8,2020,397,10,Algeria,DZ,DZA,43053054.0,Africa,13.53910921
460,27/08/2020,27,8,2020,391,9,Algeria,DZ,DZA,43053054.0,Africa,13.75047633
461,26/08/2020,26,8,2020,370,10,Algeria,DZ,DZA,43053054.0,Africa,13.99203875
462,25/08/2020,25,8,2020,398,11,Algeria,DZ,DZA,43053054.0,Africa,14.27541006
463,24/08/2020,24,8,2020,392,11,Algeria,DZ,DZA,43053054.0,Africa,14.50768162
464,23/08/2020,23,8,2020,401,6,Algeria,DZ,DZA,43053054.0,Africa,14.80731193
465,22/08/2020,22,8,2020,409,7,Algeria,DZ,DZA,43053054.0,Africa,15.12552396
466,21/08/2020,21,8,2020,411,9,Algeria,DZ,DZA,43053054.0,Africa,15.40424984
467,20/08/2020,20,8,2020,403,11,Algeria,DZ,DZA,43053054.0,Africa,15.77588433
468,19/08/2020,19,8,2020,419,12,Algeria,DZ,DZA,43053054.0,Africa,16.11964624
469,18/08/2020,18,8,2020,442,9,Algeria,DZ,DZA,43053054.0,Africa,16.382113099999998
470,17/08/2020,17,8,2020,450,10,Algeria,DZ,DZA,43053054.0,Africa,16.53308962
471,16/08/2020,16,8,2020,469,9,Algeria,DZ,DZA,43053054.0,Africa,16.68406613
472,15/08/2020,15,8,2020,477,10,Algeria,DZ,DZA,43053054.0,Africa,16.88614239
473,14/08/2020,14,8,2020,488,8,Algeria,DZ,DZA,43053054.0,Africa,17.08589593
474,13/08/2020,13,8,2020,495,11,Algeria,DZ,DZA,43053054.0,Africa,17.35068551
475,12/08/2020,12,8,2020,492,10,Algeria,DZ,DZA,43053054.0,Africa,17.62708866
476,11/08/2020,11,8,2020,498,10,Algeria,DZ,DZA,43053054.0,Africa,17.975496
477,10/08/2020,10,8,2020,521,9,Algeria,DZ,DZA,43053054.0,Africa,18.24957644
478,09/08/2020,9,8,2020,538,11,Algeria,DZ,DZA,43053054.0,Africa,18.41681196
479,08/08/2020,8,8,2020,529,9,Algeria,DZ,DZA,43053054.0,Africa,18.57243391
480,07/08/2020,7,8,2020,571,12,Algeria,DZ,DZA,43053054.0,Africa,18.91155039
481,06/08/2020,6,8,2020,551,13,Algeria,DZ,DZA,43053054.0,Africa,19.00678173
482,05/08/2020,5,8,2020,532,9,Algeria,DZ,DZA,43053054.0,Africa,19.106658499999998
483,04/08/2020,4,8,2020,507,8,Algeria,DZ,DZA,43053054.0,Africa,19.23440785
484,03/08/2020,3,8,2020,515,8,Algeria,DZ,DZA,43053054.0,Africa,19.46667941
485,02/08/2020,2,8,2020,556,13,Algeria,DZ,DZA,43053054.0,Africa,19.51313373
486,01/08/2020,1,8,2020,563,10,Algeria,DZ,DZA,43053054.0,Africa,19.61765593
487,31/07/2020,31,7,2020,602,14,Algeria,DZ,DZA,43053054.0,Africa,19.687337399999997
488,30/07/2020,30,7,2020,614,12,Algeria,DZ,DZA,43053054.0,Africa,19.64785123
489,29/07/2020,29,7,2020,642,11,Algeria,DZ,DZA,43053054.0,Africa,19.50848829
490,28/07/2020,28,7,2020,616,8,Algeria,DZ,DZA,43053054.0,Africa,19.241376000000002
491,27/07/2020,27,7,2020,593,9,Algeria,DZ,DZA,43053054.0,Africa,18.9580047
492,26/07/2020,26,7,2020,605,10,Algeria,DZ,DZA,43053054.0,Africa,18.70250598
493,25/07/2020,25,7,2020,675,12,Algeria,DZ,DZA,43053054.0,Africa,18.38893938
494,24/07/2020,24,7,2020,612,13,Algeria,DZ,DZA,43053054.0,Africa,17.82916492
495,23/07/2020,23,7,2020,594,11,Algeria,DZ,DZA,43053054.0,Africa,17.47611215
496,22/07/2020,22,7,2020,587,13,Algeria,DZ,DZA,43053054.0,Africa,17.185772699999998
497,21/07/2020,21,7,2020,607,9,Algeria,DZ,DZA,43053054.0,Africa,16.92562855
498,20/07/2020,20,7,2020,535,10,Algeria,DZ,DZA,43053054.0,Africa,16.59115751
499,19/07/2020,19,7,2020,601,11,Algeria,DZ,DZA,43053054.0,Africa,16.37282224
500,18/07/2020,18,7,2020,593,5,Algeria,DZ,DZA,43053054.0,Africa,15.97563787
501,17/07/2020,17,7,2020,585,12,Algeria,DZ,DZA,43053054.0,Africa,15.55754906
502,16/07/2020,16,7,2020,554,12,Algeria,DZ,DZA,43053054.0,Africa,15.09300595
503,15/07/2020,15,7,2020,527,10,Algeria,DZ,DZA,43053054.0,Africa,14.654012699999997
504,14/07/2020,14,7,2020,494,7,Algeria,DZ,DZA,43053054.0,Africa,14.21037402
505,13/07/2020,13,7,2020,483,7,Algeria,DZ,DZA,43053054.0,Africa,13.75512176
506,12/07/2020,12,7,2020,470,8,Algeria,DZ,DZA,43053054.0,Africa,13.34167839
507,11/07/2020,11,7,2020,434,8,Algeria,DZ,DZA,43053054.0,Africa,12.90733057
508,10/07/2020,10,7,2020,460,10,Algeria,DZ,DZA,43053054.0,Africa,12.45672374
509,09/07/2020,9,7,2020,469,10,Algeria,DZ,DZA,43053054.0,Africa,11.84584954
510,08/07/2020,8,7,2020,475,9,Algeria,DZ,DZA,43053054.0,Africa,11.15600301
511,07/07/2020,7,7,2020,463,7,Algeria,DZ,DZA,43053054.0,Africa,10.41505673
512,06/07/2020,6,7,2020,441,6,Algeria,DZ,DZA,43053054.0,Africa,9.68572404
513,05/07/2020,5,7,2020,430,9,Algeria,DZ,DZA,43053054.0,Africa,8.98658664
514,04/07/2020,4,7,2020,413,9,Algeria,DZ,DZA,43053054.0,Africa,8.28280382
515,03/07/2020,3,7,2020,385,8,Algeria,DZ,DZA,43053054.0,Africa,7.59992543
516,02/07/2020,2,7,2020,365,8,Algeria,DZ,DZA,43053054.0,Africa,6.97743765
517,01/07/2020,1,7,2020,336,7,Algeria,DZ,DZA,43053054.0,Africa,6.41069505
518,30/06/2020,30,6,2020,298,8,Algeria,DZ,DZA,43053054.0,Africa,5.89969761
519,29/06/2020,29,6,2020,305,5,Algeria,DZ,DZA,43053054.0,Africa,5.46767251
520,28/06/2020,28,6,2020,283,7,Algeria,DZ,DZA,43053054.0,Africa,5.01242026
521,27/06/2020,27,6,2020,240,7,Algeria,DZ,DZA,43053054.0,Africa,4.61523589
522,26/06/2020,26,6,2020,197,9,Algeria,DZ,DZA,43053054.0,Africa,4.31096015
523,25/06/2020,25,6,2020,172,8,Algeria,DZ,DZA,43053054.0,Africa,4.09727031
524,24/06/2020,24,6,2020,156,9,Algeria,DZ,DZA,43053054.0,Africa,3.93468022
525,23/06/2020,23,6,2020,149,7,Algeria,DZ,DZA,43053054.0,Africa,3.84409431
526,22/06/2020,22,6,2020,140,8,Algeria,DZ,DZA,43053054.0,Africa,3.75583112
527,21/06/2020,21,6,2020,127,12,Algeria,DZ,DZA,43053054.0,Africa,3.67221336
528,20/06/2020,20,6,2020,119,14,Algeria,DZ,DZA,43053054.0,Africa,3.64434077
529,19/06/2020,19,6,2020,117,12,Algeria,DZ,DZA,43053054.0,Africa,3.60950004
530,18/06/2020,18,6,2020,121,11,Algeria,DZ,DZA,43053054.0,Africa,3.81389901
531,17/06/2020,17,6,2020,116,11,Algeria,DZ,DZA,43053054.0,Africa,3.53285042
532,16/06/2020,16,6,2020,112,10,Algeria,DZ,DZA,43053054.0,Africa,3.52588228
533,15/06/2020,15,6,2020,109,7,Algeria,DZ,DZA,43053054.0,Africa,3.54214128
534,14/06/2020,14,6,2020,112,9,Algeria,DZ,DZA,43053054.0,Africa,3.58395017
535,13/06/2020,13,6,2020,109,10,Algeria,DZ,DZA,43053054.0,Africa,3.63272719
536,12/06/2020,12,6,2020,105,9,Algeria,DZ,DZA,43053054.0,Africa,3.69776323
537,11/06/2020,11,6,2020,102,8,Algeria,DZ,DZA,43053054.0,Africa,3.77905828
538,10/06/2020,10,6,2020,117,9,Algeria,DZ,DZA,43053054.0,Africa,3.91377578
539,09/06/2020,9,6,2020,111,8,Algeria,DZ,DZA,43053054.0,Africa,4.09262488
540,08/06/2020,8,6,2020,104,9,Algeria,DZ,DZA,43053054.0,Africa,4.29237842
541,07/06/2020,7,6,2020,115,8,Algeria,DZ,DZA,43053054.0,Africa,4.49910011
542,06/06/2020,6,6,2020,104,9,Algeria,DZ,DZA,43053054.0,Africa,4.68491736
543,05/06/2020,5,6,2020,205,14,Algeria,DZ,DZA,43053054.0,Africa,4.884670900000001
544,04/06/2020,4,6,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,4.8405393
545,03/06/2020,3,6,2020,113,6,Algeria,DZ,DZA,43053054.0,Africa,5.22378738
546,02/06/2020,2,6,2020,119,8,Algeria,DZ,DZA,43053054.0,Africa,5.37011846
547,01/06/2020,1,6,2020,127,7,Algeria,DZ,DZA,43053054.0,Africa,5.51644954
548,31/05/2020,31,5,2020,133,8,Algeria,DZ,DZA,43053054.0,Africa,5.68136235
549,30/05/2020,30,5,2020,137,8,Algeria,DZ,DZA,43053054.0,Africa,5.81840257
550,29/05/2020,29,5,2020,140,7,Algeria,DZ,DZA,43053054.0,Africa,5.93453835
551,28/05/2020,28,5,2020,160,6,Algeria,DZ,DZA,43053054.0,Africa,6.04835141
552,27/05/2020,27,5,2020,194,8,Algeria,DZ,DZA,43053054.0,Africa,6.10874202
553,26/05/2020,26,5,2020,197,9,Algeria,DZ,DZA,43053054.0,Africa,6.06693314
554,25/05/2020,25,5,2020,193,8,Algeria,DZ,DZA,43053054.0,Africa,5.99957439
555,24/05/2020,24,5,2020,195,10,Algeria,DZ,DZA,43053054.0,Africa,5.93453835
556,23/05/2020,23,5,2020,190,7,Algeria,DZ,DZA,43053054.0,Africa,5.92060206
557,22/05/2020,22,5,2020,186,7,Algeria,DZ,DZA,43053054.0,Africa,5.91363391
558,21/05/2020,21,5,2020,165,7,Algeria,DZ,DZA,43053054.0,Africa,5.91131119
559,20/05/2020,20,5,2020,176,6,Algeria,DZ,DZA,43053054.0,Africa,5.8973749
560,19/05/2020,19,5,2020,182,7,Algeria,DZ,DZA,43053054.0,Africa,5.92989292
561,18/05/2020,18,5,2020,198,6,Algeria,DZ,DZA,43053054.0,Africa,5.91131119
562,17/05/2020,17,5,2020,192,6,Algeria,DZ,DZA,43053054.0,Africa,5.867179599999999
563,16/05/2020,16,5,2020,187,7,Algeria,DZ,DZA,43053054.0,Africa,5.748721099999999
564,15/05/2020,15,5,2020,189,7,Algeria,DZ,DZA,43053054.0,Africa,5.65813519
565,14/05/2020,14,5,2020,186,7,Algeria,DZ,DZA,43053054.0,Africa,5.58613101
566,13/05/2020,13,5,2020,176,8,Algeria,DZ,DZA,43053054.0,Africa,5.61632631
567,12/05/2020,12,5,2020,168,5,Algeria,DZ,DZA,43053054.0,Africa,5.51412683
568,11/05/2020,11,5,2020,165,8,Algeria,DZ,DZA,43053054.0,Africa,5.43747721
569,10/05/2020,10,5,2020,189,6,Algeria,DZ,DZA,43053054.0,Africa,5.3468913
570,09/05/2020,9,5,2020,187,5,Algeria,DZ,DZA,43053054.0,Africa,5.20752837
571,08/05/2020,8,5,2020,185,7,Algeria,DZ,DZA,43053054.0,Africa,5.05190642
