,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
9273,27/06/2020,27,6,2020,2,0,Chad,TD,TCD,15946882.0,Africa,0.10660391
9274,26/06/2020,26,6,2020,3,0,Chad,TD,TCD,15946882.0,Africa,0.09406227
9275,25/06/2020,25,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.08779146
9276,24/06/2020,24,6,2020,2,0,Chad,TD,TCD,15946882.0,Africa,0.10033309
9277,23/06/2020,23,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.11914555
9278,22/06/2020,22,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.13168718
9279,21/06/2020,21,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.137958
9280,20/06/2020,20,6,2020,4,0,Chad,TD,TCD,15946882.0,Africa,0.137958
9281,19/06/2020,19,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.16304128
9282,18/06/2020,18,6,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.21320782
9283,17/06/2020,17,6,2020,3,1,Chad,TD,TCD,15946882.0,Africa,0.31354092
9284,16/06/2020,16,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.3762491
9285,15/06/2020,15,6,2020,2,1,Chad,TD,TCD,15946882.0,Africa,0.45149892
9286,14/06/2020,14,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.55810283
9287,13/06/2020,13,6,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.55810283
9288,12/06/2020,12,6,2020,2,0,Chad,TD,TCD,15946882.0,Africa,0.76503984
9289,11/06/2020,11,6,2020,2,1,Chad,TD,TCD,15946882.0,Africa,0.8214771999999999
9290,10/06/2020,10,6,2020,5,1,Chad,TD,TCD,15946882.0,Africa,0.90299784
9291,09/06/2020,9,6,2020,2,1,Chad,TD,TCD,15946882.0,Africa,0.95316439
9292,08/06/2020,8,6,2020,1,0,Chad,TD,TCD,15946882.0,Africa,1.01587257
9293,07/06/2020,7,6,2020,0,1,Chad,TD,TCD,15946882.0,Africa,1.17891385
9294,06/06/2020,6,6,2020,8,2,Chad,TD,TCD,15946882.0,Africa,1.41093412
9295,05/06/2020,5,6,2020,8,0,Chad,TD,TCD,15946882.0,Africa,1.5049964
9296,04/06/2020,4,6,2020,17,0,Chad,TD,TCD,15946882.0,Africa,1.59905867
9297,03/06/2020,3,6,2020,13,0,Chad,TD,TCD,15946882.0,Africa,1.61787113
9298,02/06/2020,2,6,2020,12,1,Chad,TD,TCD,15946882.0,Africa,1.69939177
9299,01/06/2020,1,6,2020,19,0,Chad,TD,TCD,15946882.0,Africa,1.72447504
9300,31/05/2020,31,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,1.78718322
9301,30/05/2020,30,5,2020,33,0,Chad,TD,TCD,15946882.0,Africa,2.07564087
9302,29/05/2020,29,5,2020,11,1,Chad,TD,TCD,15946882.0,Africa,2.05055759
9303,28/05/2020,28,5,2020,15,2,Chad,TD,TCD,15946882.0,Africa,2.15089069
9304,27/05/2020,27,5,2020,13,1,Chad,TD,TCD,15946882.0,Africa,2.15089069
9305,26/05/2020,26,5,2020,12,1,Chad,TD,TCD,15946882.0,Africa,2.28884869
9306,25/05/2020,25,5,2020,27,0,Chad,TD,TCD,15946882.0,Africa,2.21359887
9307,24/05/2020,24,5,2020,37,1,Chad,TD,TCD,15946882.0,Africa,2.04428678
9308,23/05/2020,23,5,2020,23,1,Chad,TD,TCD,15946882.0,Africa,2.20105723
9309,22/05/2020,22,5,2020,23,1,Chad,TD,TCD,15946882.0,Africa,2.10072414
9310,21/05/2020,21,5,2020,20,1,Chad,TD,TCD,15946882.0,Africa,2.47697324
9311,20/05/2020,20,5,2020,26,3,Chad,TD,TCD,15946882.0,Africa,2.35155687
9312,19/05/2020,19,5,2020,16,0,Chad,TD,TCD,15946882.0,Africa,2.52086897
9313,18/05/2020,18,5,2020,29,3,Chad,TD,TCD,15946882.0,Africa,2.42053588
9314,17/05/2020,17,5,2020,46,2,Chad,TD,TCD,15946882.0,Africa,2.23868214
9315,16/05/2020,16,5,2020,29,2,Chad,TD,TCD,15946882.0,Africa,2.22614051
9316,15/05/2020,15,5,2020,27,4,Chad,TD,TCD,15946882.0,Africa,2.04428678
9317,14/05/2020,14,5,2020,15,2,Chad,TD,TCD,15946882.0,Africa,2.00666187
9318,13/05/2020,13,5,2020,35,9,Chad,TD,TCD,15946882.0,Africa,1.91259959
9319,12/05/2020,12,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,1.73074586
9320,11/05/2020,11,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,1.73074586
9321,10/05/2020,10,5,2020,62,3,Chad,TD,TCD,15946882.0,Africa,1.76837077
9322,09/05/2020,9,5,2020,7,1,Chad,TD,TCD,15946882.0,Africa,1.37958003
9323,08/05/2020,8,5,2020,83,10,Chad,TD,TCD,15946882.0,Africa,1.3356843
9324,07/05/2020,7,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.85283129
9325,06/05/2020,6,5,2020,53,7,Chad,TD,TCD,15946882.0,Africa,0.85283129
9326,05/05/2020,5,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.52674874
9327,04/05/2020,4,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.52674874
9328,03/05/2020,3,5,2020,44,5,Chad,TD,TCD,15946882.0,Africa,0.52674874
9329,02/05/2020,2,5,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.25083273
9330,01/05/2020,1,5,2020,21,3,Chad,TD,TCD,15946882.0,Africa,0.28845764
9331,30/04/2020,30,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.15677046
9332,29/04/2020,29,4,2020,6,2,Chad,TD,TCD,15946882.0,Africa,0.18185373
9333,28/04/2020,28,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.14422882
9334,27/04/2020,27,4,2020,6,0,Chad,TD,TCD,15946882.0,Africa,0.19439537
9335,26/04/2020,26,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.18185373
9336,25/04/2020,25,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.18185373
9337,24/04/2020,24,4,2020,6,0,Chad,TD,TCD,15946882.0,Africa,0.18185373
9338,23/04/2020,23,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.15049964
9339,22/04/2020,22,4,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.15677046
9340,21/04/2020,21,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.15049964
9341,20/04/2020,20,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.15049964
9342,19/04/2020,19,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.15677046
9343,18/04/2020,18,4,2020,6,0,Chad,TD,TCD,15946882.0,Africa,0.16304128
9344,17/04/2020,17,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.12541637
9345,16/04/2020,16,4,2020,4,0,Chad,TD,TCD,15946882.0,Africa,0.12541637
9346,15/04/2020,15,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.10033309
9347,14/04/2020,14,4,2020,8,0,Chad,TD,TCD,15946882.0,Africa,0.10033309
9348,13/04/2020,13,4,2020,4,0,Chad,TD,TCD,15946882.0,Africa,0.06270818
9349,12/04/2020,12,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9350,11/04/2020,11,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9351,10/04/2020,10,4,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9352,09/04/2020,9,4,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.04389573
9353,08/04/2020,8,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9354,07/04/2020,7,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.04389573
9355,06/04/2020,6,4,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.04389573
9356,05/04/2020,5,4,2020,1,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9357,04/04/2020,4,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9358,03/04/2020,3,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.03762491
9359,02/04/2020,2,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,0.04389573
9360,01/04/2020,1,4,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9361,31/03/2020,31,3,2020,2,0,Chad,TD,TCD,15946882.0,Africa,
9362,30/03/2020,30,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9363,29/03/2020,29,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9364,28/03/2020,28,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9365,27/03/2020,27,3,2020,2,0,Chad,TD,TCD,15946882.0,Africa,
9366,26/03/2020,26,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9367,25/03/2020,25,3,2020,1,0,Chad,TD,TCD,15946882.0,Africa,
9368,24/03/2020,24,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9369,23/03/2020,23,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9370,22/03/2020,22,3,2020,1,0,Chad,TD,TCD,15946882.0,Africa,
9371,21/03/2020,21,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9372,20/03/2020,20,3,2020,1,0,Chad,TD,TCD,15946882.0,Africa,
9373,14/10/2020,14,10,2020,1392,17,Chile,CL,CHL,18952035.0,America,121.25346961
9374,13/10/2020,13,10,2020,1517,61,Chile,CL,CHL,18952035.0,America,122.50399495
9375,12/10/2020,12,10,2020,1776,46,Chile,CL,CHL,18952035.0,America,123.83894394
9376,11/10/2020,11,10,2020,1826,52,Chile,CL,CHL,18952035.0,America,124.60930977
9377,10/10/2020,10,10,2020,1753,53,Chile,CL,CHL,18952035.0,America,126.11310606
9378,09/10/2020,9,10,2020,1576,77,Chile,CL,CHL,18952035.0,America,128.65109209
9379,08/10/2020,8,10,2020,1134,20,Chile,CL,CHL,18952035.0,America,129.46894621
9380,07/10/2020,7,10,2020,1560,33,Chile,CL,CHL,18952035.0,America,130.76695985
9381,06/10/2020,6,10,2020,1567,58,Chile,CL,CHL,18952035.0,America,128.10233835
9382,05/10/2020,5,10,2020,1708,60,Chile,CL,CHL,18952035.0,America,126.13421197
9383,04/10/2020,4,10,2020,1881,52,Chile,CL,CHL,18952035.0,America,125.56435232
9384,03/10/2020,3,10,2020,1840,45,Chile,CL,CHL,18952035.0,America,125.38495206
9385,02/10/2020,2,10,2020,1759,81,Chile,CL,CHL,18952035.0,America,124.52488611
9386,01/10/2020,1,10,2020,1691,16,Chile,CL,CHL,18952035.0,America,125.07363985
9387,30/09/2020,30,9,2020,1629,27,Chile,CL,CHL,18952035.0,America,123.03164278
9388,29/09/2020,29,9,2020,1770,57,Chile,CL,CHL,18952035.0,America,122.614801
9389,28/09/2020,28,9,2020,1922,50,Chile,CL,CHL,18952035.0,America,122.16630035
9390,27/09/2020,27,9,2020,2111,64,Chile,CL,CHL,18952035.0,America,123.01053686
9391,26/09/2020,26,9,2020,2234,58,Chile,CL,CHL,18952035.0,America,123.11606643
9392,25/09/2020,25,9,2020,1731,124,Chile,CL,CHL,18952035.0,America,121.17432244
9393,24/09/2020,24,9,2020,1380,24,Chile,CL,CHL,18952035.0,America,120.70471588
9394,23/09/2020,23,9,2020,1055,23,Chile,CL,CHL,18952035.0,America,121.26402257
9395,22/09/2020,22,9,2020,1194,12,Chile,CL,CHL,18952035.0,America,122.38263595
9396,21/09/2020,21,9,2020,1600,32,Chile,CL,CHL,18952035.0,America,125.39022854
9397,20/09/2020,20,9,2020,1847,55,Chile,CL,CHL,18952035.0,America,127.90183218
9398,19/09/2020,19,9,2020,1677,57,Chile,CL,CHL,18952035.0,America,128.52445661
9399,18/09/2020,18,9,2020,1863,84,Chile,CL,CHL,18952035.0,America,130.05991177
9400,17/09/2020,17,9,2020,1304,18,Chile,CL,CHL,18952035.0,America,129.52698747
9401,16/09/2020,16,9,2020,1550,27,Chile,CL,CHL,18952035.0,America,131.05716616
9402,15/09/2020,15,9,2020,1685,64,Chile,CL,CHL,18952035.0,America,130.36594751
9403,14/09/2020,14,9,2020,2082,54,Chile,CL,CHL,18952035.0,America,130.71947155
9404,13/09/2020,13,9,2020,2131,45,Chile,CL,CHL,18952035.0,America,130.1021236
9405,12/09/2020,12,9,2020,1866,69,Chile,CL,CHL,18952035.0,America,129.60613464
9406,11/09/2020,11,9,2020,1642,79,Chile,CL,CHL,18952035.0,America,129.62724056
9407,10/09/2020,10,9,2020,1486,20,Chile,CL,CHL,18952035.0,America,130.12850599
9408,09/09/2020,9,9,2020,1267,30,Chile,CL,CHL,18952035.0,America,129.5691993
9409,08/09/2020,8,9,2020,1764,60,Chile,CL,CHL,18952035.0,America,130.36067103
9410,07/09/2020,7,9,2020,2076,41,Chile,CL,CHL,18952035.0,America,131.0941015
9411,06/09/2020,6,9,2020,1965,57,Chile,CL,CHL,18952035.0,America,130.4662006
9412,05/09/2020,5,9,2020,1968,72,Chile,CL,CHL,18952035.0,America,130.32901216
9413,04/09/2020,4,9,2020,1762,78,Chile,CL,CHL,18952035.0,America,130.07574121
9414,03/09/2020,3,9,2020,1594,23,Chile,CL,CHL,18952035.0,America,130.33956512
9415,02/09/2020,2,9,2020,1419,32,Chile,CL,CHL,18952035.0,America,128.16565609
9416,01/09/2020,1,9,2020,1752,45,Chile,CL,CHL,18952035.0,America,127.81740853
9417,31/08/2020,31,8,2020,1965,63,Chile,CL,CHL,18952035.0,America,126.78321879
9418,30/08/2020,30,8,2020,2037,49,Chile,CL,CHL,18952035.0,America,127.20006057
9419,29/08/2020,29,8,2020,1870,60,Chile,CL,CHL,18952035.0,America,125.90204693
9420,28/08/2020,28,8,2020,1737,82,Chile,CL,CHL,18952035.0,America,126.99427792
9421,27/08/2020,27,8,2020,1380,32,Chile,CL,CHL,18952035.0,America,127.67494361
9422,26/08/2020,26,8,2020,1417,42,Chile,CL,CHL,18952035.0,America,128.58249787
9423,25/08/2020,25,8,2020,1903,64,Chile,CL,CHL,18952035.0,America,129.40035199
9424,24/08/2020,24,8,2020,1957,60,Chile,CL,CHL,18952035.0,America,129.84885264
9425,23/08/2020,23,8,2020,1939,69,Chile,CL,CHL,18952035.0,America,130.24986499
9426,22/08/2020,22,8,2020,1920,52,Chile,CL,CHL,18952035.0,America,131.61647285
9427,21/08/2020,21,8,2020,1812,93,Chile,CL,CHL,18952035.0,America,132.85116875
9428,20/08/2020,20,8,2020,1182,32,Chile,CL,CHL,18952035.0,America,133.56876979
9429,19/08/2020,19,8,2020,1353,33,Chile,CL,CHL,18952035.0,America,136.62385068
9430,18/08/2020,18,8,2020,1556,61,Chile,CL,CHL,18952035.0,America,137.23592216
9431,17/08/2020,17,8,2020,2044,57,Chile,CL,CHL,18952035.0,America,138.32287667
9432,16/08/2020,16,8,2020,1791,55,Chile,CL,CHL,18952035.0,America,138.47589454
9433,15/08/2020,15,8,2020,2077,41,Chile,CL,CHL,18952035.0,America,139.53119019
9434,14/08/2020,14,8,2020,1866,94,Chile,CL,CHL,18952035.0,America,139.81612001
9435,13/08/2020,13,8,2020,1552,27,Chile,CL,CHL,18952035.0,America,140.31738544
9436,12/08/2020,12,8,2020,1572,39,Chile,CL,CHL,18952035.0,America,141.49404009
9437,11/08/2020,11,8,2020,1988,62,Chile,CL,CHL,18952035.0,America,143.10336594
9438,10/08/2020,10,8,2020,2033,66,Chile,CL,CHL,18952035.0,America,143.86845529
9439,09/08/2020,9,8,2020,2198,53,Chile,CL,CHL,18952035.0,America,144.73907419
9440,08/08/2020,8,8,2020,2154,69,Chile,CL,CHL,18952035.0,America,145.21395723
9441,07/08/2020,7,8,2020,1948,97,Chile,CL,CHL,18952035.0,America,147.27706022
9442,06/08/2020,6,8,2020,1761,47,Chile,CL,CHL,18952035.0,America,149.43513981
9443,05/08/2020,5,8,2020,1469,38,Chile,CL,CHL,18952035.0,America,149.21352773
9444,04/08/2020,4,8,2020,1762,99,Chile,CL,CHL,18952035.0,America,150.18967619999998
9445,03/08/2020,3,8,2020,2073,75,Chile,CL,CHL,18952035.0,America,151.96784936
9446,02/08/2020,2,8,2020,1991,76,Chile,CL,CHL,18952035.0,America,152.02589062
9447,01/08/2020,1,8,2020,2131,80,Chile,CL,CHL,18952035.0,America,153.69325774
9448,31/07/2020,31,7,2020,1961,99,Chile,CL,CHL,18952035.0,America,157.43955728
9449,30/07/2020,30,7,2020,1775,38,Chile,CL,CHL,18952035.0,America,160.2466437
9450,29/07/2020,29,7,2020,1877,53,Chile,CL,CHL,18952035.0,America,159.91422557
9451,28/07/2020,28,7,2020,2133,75,Chile,CL,CHL,18952035.0,America,159.69788996
9452,27/07/2020,27,7,2020,2198,92,Chile,CL,CHL,18952035.0,America,162.24642895
9453,26/07/2020,26,7,2020,2288,106,Chile,CL,CHL,18952035.0,America,166.54148222
9454,25/07/2020,25,7,2020,2545,76,Chile,CL,CHL,18952035.0,America,169.00559755
9455,24/07/2020,24,7,2020,2357,116,Chile,CL,CHL,18952035.0,America,171.71243088
9456,23/07/2020,23,7,2020,1719,45,Chile,CL,CHL,18952035.0,America,175.80697798
9457,22/07/2020,22,7,2020,1654,44,Chile,CL,CHL,18952035.0,America,177.62736297
9458,21/07/2020,21,7,2020,2099,130,Chile,CL,CHL,18952035.0,America,181.89075738
9459,20/07/2020,20,7,2020,2084,58,Chile,CL,CHL,18952035.0,America,186.77677621
9460,19/07/2020,19,7,2020,2307,98,Chile,CL,CHL,18952035.0,America,195.22441785
9461,18/07/2020,18,7,2020,2841,1057,Chile,CL,CHL,18952035.0,America,202.88058776
9462,17/07/2020,17,7,2020,2493,104,Chile,CL,CHL,18952035.0,America,206.61105786
9463,16/07/2020,16,7,2020,1712,117,Chile,CL,CHL,18952035.0,America,206.63744025
9464,15/07/2020,15,7,2020,1836,45,Chile,CL,CHL,18952035.0,America,211.58677683
9465,14/07/2020,14,7,2020,2616,45,Chile,CL,CHL,18952035.0,America,219.80752990000002
9466,13/07/2020,13,7,2020,3012,98,Chile,CL,CHL,18952035.0,America,227.1998759
9467,12/07/2020,12,7,2020,2755,100,Chile,CL,CHL,18952035.0,America,233.55275568
9468,11/07/2020,11,7,2020,3058,99,Chile,CL,CHL,18952035.0,America,242.26422123
9469,10/07/2020,10,7,2020,3133,109,Chile,CL,CHL,18952035.0,America,248.79650127
9470,09/07/2020,9,7,2020,2064,139,Chile,CL,CHL,18952035.0,America,256.79036578
9471,08/07/2020,8,7,2020,2462,50,Chile,CL,CHL,18952035.0,America,265.15358377
9472,07/07/2020,7,7,2020,3025,76,Chile,CL,CHL,18952035.0,America,272.23461755
9473,06/07/2020,6,7,2020,3685,116,Chile,CL,CHL,18952035.0,America,280.58728258
9474,05/07/2020,5,7,2020,3758,141,Chile,CL,CHL,18952035.0,America,290.72867373
9475,04/07/2020,4,7,2020,3548,131,Chile,CL,CHL,18952035.0,America,299.15520945
9476,03/07/2020,3,7,2020,2498,167,Chile,CL,CHL,18952035.0,America,313.62331275
9477,02/07/2020,2,7,2020,2650,65,Chile,CL,CHL,18952035.0,America,324.0549102
9478,01/07/2020,1,7,2020,3394,113,Chile,CL,CHL,18952035.0,America,500.96994861
9479,30/06/2020,30,6,2020,4017,66,Chile,CL,CHL,18952035.0,America,509.51256686
9480,29/06/2020,29,6,2020,4216,162,Chile,CL,CHL,18952035.0,America,515.45388134
9481,28/06/2020,28,6,2020,4406,279,Chile,CL,CHL,18952035.0,America,529.81645507
9482,27/06/2020,27,6,2020,4296,165,Chile,CL,CHL,18952035.0,America,540.91288877
9483,26/06/2020,26,6,2020,4648,172,Chile,CL,CHL,18952035.0,America,553.88247225
9484,25/06/2020,25,6,2020,3649,226,Chile,CL,CHL,18952035.0,America,558.88457361
9485,24/06/2020,24,6,2020,3804,3,Chile,CL,CHL,18952035.0,America,569.90186014
9486,23/06/2020,23,6,2020,4608,23,Chile,CL,CHL,18952035.0,America,570.47699627
9487,22/06/2020,22,6,2020,5607,184,Chile,CL,CHL,18952035.0,America,570.94132635
9488,21/06/2020,21,6,2020,5355,202,Chile,CL,CHL,18952035.0,America,575.15195598
9489,20/06/2020,20,6,2020,6290,252,Chile,CL,CHL,18952035.0,America,574.57681985
9490,19/06/2020,19,6,2020,4475,226,Chile,CL,CHL,18952035.0,America,563.58591571
9491,18/06/2020,18,6,2020,36179,232,Chile,CL,CHL,18952035.0,America,564.58317009
9492,17/06/2020,17,6,2020,5013,21,Chile,CL,CHL,18952035.0,America,399.76181977
9493,16/06/2020,16,6,2020,5143,39,Chile,CL,CHL,18952035.0,America,391.92097313
9494,15/06/2020,15,6,2020,6938,222,Chile,CL,CHL,18952035.0,America,393.65165799
9495,14/06/2020,14,6,2020,6509,231,Chile,CL,CHL,18952035.0,America,382.52884189
9496,13/06/2020,13,6,2020,6754,222,Chile,CL,CHL,18952035.0,America,370.45098323
9497,12/06/2020,12,6,2020,5596,173,Chile,CL,CHL,18952035.0,America,354.31023634
9498,11/06/2020,11,6,2020,5737,192,Chile,CL,CHL,18952035.0,America,349.33979385
9499,10/06/2020,10,6,2020,3913,19,Chile,CL,CHL,18952035.0,America,341.90523603
9500,09/06/2020,9,6,2020,4696,74,Chile,CL,CHL,18952035.0,America,342.17433642
9501,08/06/2020,8,6,2020,6405,649,Chile,CL,CHL,18952035.0,America,343.22435559
9502,07/06/2020,7,6,2020,5246,93,Chile,CL,CHL,18952035.0,America,328.9989703
9503,06/06/2020,6,6,2020,4207,92,Chile,CL,CHL,18952035.0,America,319.97619253
9504,05/06/2020,5,6,2020,4664,81,Chile,CL,CHL,18952035.0,America,320.34026953
9505,04/06/2020,4,6,2020,4942,87,Chile,CL,CHL,18952035.0,America,316.64673477
9506,03/06/2020,3,6,2020,3527,75,Chile,CL,CHL,18952035.0,America,311.87679845
9507,02/06/2020,2,6,2020,5471,59,Chile,CL,CHL,18952035.0,America,311.83986311
9508,01/06/2020,1,6,2020,4830,57,Chile,CL,CHL,18952035.0,America,294.99206813
9509,31/05/2020,31,5,2020,4220,53,Chile,CL,CHL,18952035.0,America,281.92223157
9510,30/05/2020,30,5,2020,3695,54,Chile,CL,CHL,18952035.0,America,269.60693139
9511,29/05/2020,29,5,2020,4654,49,Chile,CL,CHL,18952035.0,America,263.31209287
9512,28/05/2020,28,5,2020,4328,35,Chile,CL,CHL,18952035.0,America,252.78551881
9513,27/05/2020,27,5,2020,3964,45,Chile,CL,CHL,18952035.0,America,243.98435313
9514,26/05/2020,26,5,2020,4895,43,Chile,CL,CHL,18952035.0,America,231.81679434
9515,25/05/2020,25,5,2020,3709,45,Chile,CL,CHL,18952035.0,America,212.30437787
9516,24/05/2020,24,5,2020,3536,43,Chile,CL,CHL,18952035.0,America,201.42427977
9517,23/05/2020,23,5,2020,4276,41,Chile,CL,CHL,18952035.0,America,189.34642111
9518,22/05/2020,22,5,2020,3964,45,Chile,CL,CHL,18952035.0,America,174.12378143
9519,21/05/2020,21,5,2020,4038,35,Chile,CL,CHL,18952035.0,America,161.29666286
9520,20/05/2020,20,5,2020,3520,31,Chile,CL,CHL,18952035.0,America,145.43556932
9521,19/05/2020,19,5,2020,2278,28,Chile,CL,CHL,18952035.0,America,134.10697057
9522,18/05/2020,18,5,2020,2353,29,Chile,CL,CHL,18952035.0,America,127.25810183
9523,17/05/2020,17,5,2020,1886,27,Chile,CL,CHL,18952035.0,America,121.32206383
9524,16/05/2020,16,5,2020,2502,36,Chile,CL,CHL,18952035.0,America,118.90016033
9525,15/05/2020,15,5,2020,2659,12,Chile,CL,CHL,18952035.0,America,110.89574286
9526,14/05/2020,14,5,2020,2660,11,Chile,CL,CHL,18952035.0,America,102.87021948
9527,13/05/2020,13,5,2020,1658,12,Chile,CL,CHL,18952035.0,America,91.57855608
9528,12/05/2020,12,5,2020,1197,11,Chile,CL,CHL,18952035.0,America,85.74277116
9529,11/05/2020,11,5,2020,1647,8,Chile,CL,CHL,18952035.0,America,81.97008923
9530,10/05/2020,10,5,2020,1247,10,Chile,CL,CHL,18952035.0,America,75.77550379
9531,09/05/2020,9,5,2020,1391,9,Chile,CL,CHL,18952035.0,America,72.10835143
9532,08/05/2020,8,5,2020,1533,4,Chile,CL,CHL,18952035.0,America,67.37535046
9533,07/05/2020,7,5,2020,1032,6,Chile,CL,CHL,18952035.0,America,62.0091721
9534,06/05/2020,6,5,2020,1373,5,Chile,CL,CHL,18952035.0,America,59.01213247
9535,05/05/2020,5,5,2020,980,10,Chile,CL,CHL,18952035.0,America,53.48238329
9536,04/05/2020,4,5,2020,1228,13,Chile,CL,CHL,18952035.0,America,50.52227901
9537,03/05/2020,3,5,2020,1427,13,Chile,CL,CHL,18952035.0,America,45.93174295
9538,02/05/2020,2,5,2020,985,7,Chile,CL,CHL,18952035.0,America,40.92436511
9539,01/05/2020,1,5,2020,1138,11,Chile,CL,CHL,18952035.0,America,38.07506687
9540,30/04/2020,30,4,2020,520,9,Chile,CL,CHL,18952035.0,America,34.88807402
9541,29/04/2020,29,4,2020,552,9,Chile,CL,CHL,18952035.0,America,34.0227316
9542,28/04/2020,28,4,2020,482,9,Chile,CL,CHL,18952035.0,America,33.17849508
9543,27/04/2020,27,4,2020,473,8,Chile,CL,CHL,18952035.0,America,32.28149378
9544,26/04/2020,26,4,2020,552,7,Chile,CL,CHL,18952035.0,America,31.29479235
9545,25/04/2020,25,4,2020,494,6,Chile,CL,CHL,18952035.0,America,30.629956099999998
9546,24/04/2020,24,4,2020,516,8,Chile,CL,CHL,18952035.0,America,30.81463283
9547,23/04/2020,23,4,2020,464,13,Chile,CL,CHL,18952035.0,America,30.33974979
9548,22/04/2020,22,4,2020,325,8,Chile,CL,CHL,18952035.0,America,30.16034954
9549,21/04/2020,21,4,2020,419,6,Chile,CL,CHL,18952035.0,America,30.03371406
9550,20/04/2020,20,4,2020,358,7,Chile,CL,CHL,18952035.0,America,29.63797819
9551,19/04/2020,19,4,2020,478,10,Chile,CL,CHL,18952035.0,America,29.38470724
9552,18/04/2020,18,4,2020,445,11,Chile,CL,CHL,18952035.0,America,29.09977741
9553,17/04/2020,17,4,2020,534,11,Chile,CL,CHL,18952035.0,America,28.50881185
9554,16/04/2020,16,4,2020,356,2,Chile,CL,CHL,18952035.0,America,27.65929886
9555,15/04/2020,15,4,2020,392,10,Chile,CL,CHL,18952035.0,America,27.32688073
9556,14/04/2020,14,4,2020,312,2,Chile,CL,CHL,18952035.0,America,26.78340347
9557,13/04/2020,13,4,2020,286,7,Chile,CL,CHL,18952035.0,America,26.77285051
9558,12/04/2020,12,4,2020,426,8,Chile,CL,CHL,18952035.0,America,26.47736773
9559,11/04/2020,11,4,2020,529,8,Chile,CL,CHL,18952035.0,America,25.807254999999998
9560,10/04/2020,10,4,2020,426,9,Chile,CL,CHL,18952035.0,America,24.620047399999997
9561,09/04/2020,9,4,2020,430,5,Chile,CL,CHL,18952035.0,America,23.2376101
9562,08/04/2020,8,4,2020,301,6,Chile,CL,CHL,18952035.0,America,22.12954968
9563,07/04/2020,7,4,2020,344,3,Chile,CL,CHL,18952035.0,America,21.469989899999998
9564,06/04/2020,6,4,2020,310,7,Chile,CL,CHL,18952035.0,America,20.25639991
9565,05/04/2020,5,4,2020,424,5,Chile,CL,CHL,18952035.0,America,19.12195709
9566,04/04/2020,4,4,2020,333,4,Chile,CL,CHL,18952035.0,America,17.42820758
9567,03/04/2020,3,4,2020,373,2,Chile,CL,CHL,18952035.0,America,16.15657633
